,NaiveBayes,RandomForest,DecisionTree,LogisticRegression,KNN,SVM,BBC,IBC,PBC,WPBC2,WPIBC
ant-1.3--CK_NET_PROC.csv,0.75,0.8333333333333334,0.75,0.7916666666666667,0.8880208333333334,0.8697916666666666,0.9479166666666669,0.9427083333333334,0.9453125,0.9401041666666666,0.9609375
ant-1.4--CK_NET_PROC.csv,0.7089285714285715,0.8821428571428571,0.7205357142857143,0.8017857142857143,0.7,0.8258928571428572,0.9232142857142857,0.8830357142857144,0.9196428571428572,0.8901785714285715,0.9223214285714286
ant-1.5--CK_NET_PROC.csv,0.6340388007054674,0.6931216931216932,0.5220458553791887,0.6261022927689595,0.6719576719576721,0.6613756613756614,0.8377425044091711,0.8686067019400352,0.8174603174603174,0.8209876543209876,0.7786596119929453
ant-1.6--CK_NET_PROC.csv,0.7073474470734745,0.8219178082191781,0.7085927770859277,0.7393109173931092,0.6897052718970527,0.7737650477376505,0.8555417185554173,0.7922374429223745,0.8420506434205064,0.8142382731423827,0.8522208385222084
camel-1.0--CK_NET_PROC.csv,0.8619528619528619,0.9074074074074072,0.398989898989899,0.835016835016835,0.7558922558922558,0.8080808080808081,0.9831649831649832,0.9915824915824916,0.97979797979798,0.9831649831649832,0.9898989898989898
camel-1.2--CK_NET_PROC.csv,0.696904946904947,0.8433695933695934,0.7905335405335405,0.7601657601657602,0.806915306915307,0.7459207459207459,0.8673271173271173,0.8434990934990935,0.8363118363118365,0.8432400932400933,0.8490675990675991
camel-1.4--CK_NET_PROC.csv,0.7545524776514734,0.8389802450060698,0.8538792627745282,0.7905308464849353,0.7850678733031674,0.8117205606445206,0.8987970422690652,0.8311444652908067,0.8882021851892727,0.8919545304050325,0.8858845602030682
camel-1.6--CK_NET_PROC.csv,0.7843324576068785,0.8779555767852879,0.8256906297269325,0.8436430220523844,0.8428469070933844,0.8096489133030811,0.9121487142743412,0.8883846827481888,0.9052225141310404,0.8912108908526392,0.8925642862829392
Eclipse_JDT_Core--CK_NET_PROC.csv,0.8231850823728201,0.8697121477279584,0.7666706897592178,0.826202401786253,0.7985939291533402,0.8068312111520126,0.8896868022448855,0.875595920584153,0.8770744070967353,0.8747812443425262,0.8877557178202885
Eclipse_PDE_UI--CK_NET_PROC.csv,0.7372381110741602,0.8128117725307615,0.6213002993016294,0.7842949783837712,0.728986531426671,0.7348686398403725,0.845360824742268,0.8264258397073494,0.8045186232125041,0.8199825407382774,0.8484369803791154
Equinox_Framework--CK_NET_PROC.csv,0.8143763213530655,0.848414376321353,0.7949260042283298,0.825369978858351,0.758985200845666,0.8283298097251586,0.8875264270613108,0.8646934460887948,0.8657505285412262,0.8484143763213531,0.8754756871035941
ivy-2.0--CK_NET_PROC.csv,0.7979166666666667,0.8354166666666667,0.7510416666666666,0.79375,0.7088541666666666,0.74375,0.8848958333333332,0.8880208333333334,0.8791666666666667,0.8848958333333332,0.8807291666666666
jedit-3.2--CK_NET_PROC.csv,0.8204022988505746,0.9346264367816092,0.8171695402298851,0.8915229885057472,0.903735632183908,0.9058908045977012,0.966954022988506,0.9551005747126436,0.9633620689655172,0.9486350574712644,0.9522270114942528
jedit-4.0--CK_NET_PROC.csv,0.8167164179104477,0.8337313432835821,0.6797014925373135,0.8143283582089552,0.8417910447761194,0.8250746268656717,0.9071641791044776,0.8811940298507461,0.8961194029850745,0.8635820895522387,0.8955223880597014
jedit-4.1--CK_NET_PROC.csv,0.8159203980099503,0.8512990602542841,0.8211719181868435,0.814262023217247,0.8316749585406302,0.8374792703150912,0.9079601990049752,0.8938640132669984,0.892482034273079,0.8911000552791597,0.8952459922609177
jedit-4.2--CK_NET_PROC.csv,0.9114077669902912,0.9089805825242718,0.8228155339805825,0.9089805825242718,0.9302184466019418,0.8895631067961165,0.9702669902912622,0.9526699029126212,0.9696601941747574,0.9702669902912622,0.9678398058252428
jedit-4.3--CK_NET_PROC.csv,0.8574712643678162,0.5586206896551724,0.4862068965517241,0.806896551724138,0.6229885057471264,0.7517241379310345,0.92183908045977,0.9126436781609196,0.8206896551724137,0.92183908045977,0.9160919540229884
log4j-1.0--CK_NET_PROC.csv,0.8649425287356323,0.8850574712643676,0.8060344827586207,0.8477011494252874,0.82183908045977,0.8477011494252873,0.9482758620689656,0.9238505747126438,0.9310344827586206,0.9468390804597702,0.9295977011494252
Lucene--CK_NET_PROC.csv,0.7764945652173914,0.776947463768116,0.6991621376811593,0.7626811594202898,0.7396965579710146,0.7710597826086957,0.8760190217391304,0.8385416666666669,0.8135190217391306,0.8494112318840579,0.8511096014492754
Mylyn--CK_NET_PROC.csv,0.68849233584992,0.8014298787462822,0.6270990619995425,0.7333790894532144,0.7066003202928393,0.5528711965225348,0.8216083276138183,0.821150766415008,0.8120109814687714,0.8016243422557767,0.8204301075268817
poi-2.0--CK_NET_PROC.csv,0.7922077922077922,0.797077922077922,0.7288961038961038,0.801948051948052,0.7678571428571429,0.7402597402597403,0.9161255411255412,0.9247835497835496,0.908008658008658,0.9085497835497836,0.8955627705627706
synapse-1.0--CK_NET_PROC.csv,0.8392857142857143,0.8968253968253967,0.5634920634920635,0.8452380952380951,0.6448412698412699,0.7976190476190477,0.9642857142857144,0.9206349206349206,0.9642857142857144,0.9642857142857144,0.9583333333333334
synapse-1.1--CK_NET_PROC.csv,0.6936170212765957,0.824468085106383,0.6973404255319149,0.7638297872340425,0.8164893617021277,0.7712765957446809,0.9042553191489362,0.8829787234042553,0.8909574468085106,0.8813829787234042,0.901595744680851
