,NaiveBayes,RandomForest,DecisionTree,LogisticRegression,KNN,SVM
0,0.7083333333333333,0.65625,0.31249999999999994,0.765625,0.71875,0.7083333333333333
1,0.7214285714285714,0.83125,0.7,0.7410714285714286,0.6901785714285714,0.6732142857142858
2,0.5970017636684303,0.6252204585537919,0.6666666666666667,0.6164021164021164,0.6084656084656086,0.6216931216931217
3,0.6830635118306351,0.7494811124948111,0.6851390618513906,0.6768368617683687,0.7013283520132835,0.7341220423412205
4,0.7340067340067341,0.7037037037037037,0.45454545454545453,0.7373737373737373,0.6363636363636364,0.5218855218855218
5,0.7024087024087025,0.8277648277648277,0.7810152810152811,0.7702667702667703,0.7751877751877753,0.7705257705257706
6,0.747930691976603,0.8284957510208586,0.7942831917006954,0.7538902990839863,0.758194459772652,0.7157046683589009
7,0.8051110580367806,0.8714274341214872,0.8039168855982803,0.849295438261285,0.8418517633946342,0.8082955178727809
8,0.745897320084312,0.8279132791327913,0.6424646190906353,0.7802619692863596,0.7469135802469136,0.7647545919903643
9,0.6580977777777777,0.7527288888888889,0.6725866666666667,0.6993777777777779,0.700088888888889,0.7134577777777779
10,0.7718820861678004,0.7684807256235828,0.7052154195011339,0.7895691609977324,0.7716553287981858,0.7786848072562358
11,0.7604166666666666,0.8375,0.7953125000000001,0.771875,0.7192708333333333,0.5614583333333333
12,0.8304597701149425,0.9242097701149425,0.9001436781609196,0.9245689655172413,0.9195402298850575,0.9331896551724137
13,0.7946268656716419,0.8292537313432836,0.7635820895522387,0.8,0.8044776119402984,0.8202985074626865
14,0.7484798231066888,0.8120508568269762,0.7830292979546711,0.8009950248756219,0.8018242122719734,0.7739082365948038
15,0.8780339805825242,0.9235436893203883,0.8094660194174758,0.9283980582524272,0.9259708737864077,0.8907766990291263
16,0.8206896551724138,0.5528735632183908,0.47586206896551725,0.8045977011494253,0.6528735632183909,0.8
17,0.8362068965517241,0.8089080459770115,0.760057471264368,0.824712643678161,0.800287356321839,0.7844827586206896
18,0.7991394927536232,0.8179347826086957,0.5767663043478262,0.8077445652173914,0.6419836956521738,0.745697463768116
19,0.6371775347270294,0.7234528589228852,0.6523605150214592,0.6949790022612949,0.6314666112880152,0.5897480271355393
20,0.7954545454545454,0.7732683982683982,0.6682900432900432,0.5773809523809523,0.7348484848484849,0.6823593073593074
21,0.7817460317460319,0.8075396825396827,0.6785714285714286,0.7579365079365079,0.5992063492063492,0.22619047619047622
22,0.6861702127659576,0.7957446808510639,0.7159574468085106,0.7617021276595743,0.701595744680851,0.7468085106382979
23,0.6439504373177842,0.8425655976676385,0.7623906705539358,0.66399416909621,0.7438046647230321,0.7448979591836735
24,0.7324074074074074,0.7944444444444445,0.6180555555555556,0.7731481481481481,0.7523148148148148,0.7731481481481481
25,0.810997442455243,0.8971867007672634,0.8639386189258313,0.8184143222506394,0.852685421994885,0.8132992327365729
26,0.7773279352226721,0.8643724696356275,0.811740890688259,0.861898335582546,0.8072424651372019,0.8654970760233918
