,NaiveBayes,RandomForest,DecisionTree,LogisticRegression,KNN,SVM,BBC,IBC,PBC,WPBC2,WPIBC
ant-1.3--NET.csv,0.7083333333333333,0.65625,0.3124999999999999,0.765625,0.71875,0.7083333333333333,0.921875,0.9010416666666669,0.921875,0.921875,0.9322916666666666
ant-1.4--NET.csv,0.7214285714285714,0.83125,0.7,0.7410714285714286,0.6901785714285714,0.6732142857142858,0.8982142857142859,0.8392857142857143,0.8982142857142859,0.8901785714285714,0.8866071428571429
ant-1.5--NET.csv,0.5970017636684303,0.6252204585537919,0.6666666666666667,0.6164021164021164,0.6084656084656086,0.6216931216931217,0.8059964726631393,0.8192239858906526,0.7768959435626103,0.8024691358024691,0.8130511463844797
ant-1.6--NET.csv,0.6830635118306351,0.7494811124948111,0.6851390618513906,0.6768368617683687,0.7013283520132835,0.7341220423412205,0.8024076380240763,0.796596097965961,0.7797841427978415,0.7849730178497302,0.827521793275218
camel-1.0--NET.csv,0.7340067340067341,0.7037037037037037,0.4545454545454545,0.7373737373737373,0.6363636363636364,0.5218855218855218,0.9528619528619529,0.9090909090909092,0.9528619528619529,0.9528619528619529,0.914141414141414
camel-1.2--NET.csv,0.7024087024087025,0.8277648277648277,0.7810152810152811,0.7702667702667703,0.7751877751877753,0.7705257705257706,0.8510748510748511,0.8427220927220928,0.838837088837089,0.8280238280238281,0.8390960890960891
camel-1.4--NET.csv,0.747930691976603,0.8284957510208586,0.7942831917006954,0.7538902990839863,0.758194459772652,0.7157046683589009,0.8913475333848361,0.8459883015119743,0.885884560203068,0.885884560203068,0.8725306257587463
camel-1.6--NET.csv,0.8051110580367806,0.8714274341214872,0.8039168855982803,0.849295438261285,0.8418517633946342,0.8082955178727809,0.9029933922458404,0.8940370989570894,0.8879070137727889,0.8826924607913382,0.8953108828914896
Eclipse_JDT_Core--NET.csv,0.745897320084312,0.8279132791327913,0.6424646190906353,0.7802619692863596,0.7469135802469136,0.7647545919903643,0.8478620897320084,0.8346507076181873,0.8232083709725986,0.8133092442035532,0.8404471544715446
Eclipse_PDE_UI--NET.csv,0.6580977777777777,0.7527288888888889,0.6725866666666667,0.6993777777777779,0.700088888888889,0.7134577777777779,0.7985422222222222,0.7775111111111112,0.7928888888888889,0.7858133333333334,0.7878933333333334
Equinox_Framework--NET.csv,0.7718820861678004,0.7684807256235828,0.7052154195011339,0.7895691609977324,0.7716553287981858,0.7786848072562358,0.8571428571428572,0.8179138321995465,0.8498866213151928,0.8242630385487528,0.8238095238095238
ivy-2.0--NET.csv,0.7604166666666666,0.8375,0.7953125000000001,0.771875,0.7192708333333333,0.5614583333333333,0.9010416666666666,0.9057291666666668,0.8947916666666668,0.8942708333333332,0.90625
jedit-3.2--NET.csv,0.8304597701149425,0.9242097701149424,0.9001436781609196,0.9245689655172412,0.9195402298850576,0.9331896551724136,0.96875,0.9604885057471264,0.9583333333333331,0.9421695402298852,0.9540229885057472
jedit-4.0--NET.csv,0.7946268656716419,0.8292537313432836,0.7635820895522387,0.8,0.8044776119402984,0.8202985074626865,0.8785074626865671,0.8397014925373134,0.8528358208955223,0.8173134328358208,0.8214925373134327
jedit-4.1--NET.csv,0.7484798231066888,0.8120508568269762,0.7830292979546711,0.8009950248756219,0.8018242122719734,0.7739082365948038,0.8449419568822554,0.8170259812050856,0.8208955223880596,0.7921503593145383,0.8377556661138751
jedit-4.2--NET.csv,0.8780339805825242,0.9235436893203884,0.8094660194174758,0.9283980582524272,0.9259708737864076,0.8907766990291263,0.9672330097087378,0.954490291262136,0.966626213592233,0.9538834951456312,0.9733009708737864
jedit-4.3--NET.csv,0.8206896551724138,0.5528735632183908,0.4758620689655172,0.8045977011494253,0.6528735632183909,0.8,0.9241379310344828,0.8954022988505747,0.9241379310344828,0.9241379310344828,0.8988505747126437
log4j-1.0--NET.csv,0.8362068965517241,0.8089080459770115,0.760057471264368,0.824712643678161,0.800287356321839,0.7844827586206896,0.9252873563218392,0.9511494252873562,0.896551724137931,0.9008620689655172,0.9022988505747126
Lucene--NET.csv,0.7991394927536232,0.8179347826086957,0.5767663043478262,0.8077445652173914,0.6419836956521738,0.745697463768116,0.8769248188405797,0.8839447463768115,0.8702445652173914,0.8559782608695651,0.8708106884057971
Mylyn--NET.csv,0.6371775347270294,0.7234528589228852,0.6523605150214592,0.6949790022612949,0.6314666112880152,0.5897480271355393,0.76976325626471,0.7458696755733997,0.7564954543356869,0.7391088651991324,0.765217591951636
poi-2.0--NET.csv,0.7954545454545454,0.7732683982683982,0.6682900432900432,0.5773809523809523,0.7348484848484849,0.6823593073593074,0.9047619047619048,0.9258658008658008,0.8998917748917749,0.8944805194805194,0.9047619047619048
synapse-1.0--NET.csv,0.7817460317460319,0.8075396825396827,0.6785714285714286,0.7579365079365079,0.5992063492063492,0.2261904761904762,0.9543650793650792,0.9682539682539684,0.9543650793650792,0.9523809523809524,0.9761904761904764
synapse-1.1--NET.csv,0.6861702127659576,0.7957446808510639,0.7159574468085106,0.7617021276595743,0.701595744680851,0.7468085106382979,0.8851063829787233,0.873404255319149,0.8531914893617021,0.8654255319148936,0.8803191489361701
synapse-1.2--NET.csv,0.6439504373177842,0.8425655976676385,0.7623906705539358,0.66399416909621,0.7438046647230321,0.7448979591836735,0.8950437317784257,0.8669825072886298,0.8826530612244898,0.8826530612244898,0.8833819241982508
velocity-1.6--NET.csv,0.7324074074074074,0.7944444444444445,0.6180555555555556,0.7731481481481481,0.7523148148148148,0.7731481481481481,0.8699074074074074,0.8375,0.8546296296296295,0.8564814814814814,0.8574074074074074
